"cowcode","year","country","region","gwno","gwf_leadermil","Burin_counterbalancing","imf","riots365","p_riots365","np_riots365","anycoupatt_fin","reshuffleatt_fin","rechangeatt_fin","anycoupsucc_fin","reshufflesucc_fin","rechangesucc_fin","lag_rgdpe_PW","lag_rgdpo_PW","lag_pop_PW","ll_rgdpe_PW","ll_rgdpo_PW","lag_growth_rgdpe_PW","ll_pop_PW","gwf_legislature","gwf_elected_legis","gwf_nonelected_legis","postcold","lnmilex_MC","lnmilper_MC","solpay","lag1_lnmilex_MC","lag1_lnmilper_MC","lag1_solpay","war_PO","civilwar_PO","personalism","leader_duration","leaderfirstyear","leadername","anyattyrs","anyattyrs2","anyattyrs3","shuffattyrs","shuffattyrs2","shuffattyrs3","rechattyrs","rechattyrs2","rechattyrs3","ln_banks_protest_t1","multiattdv_fin","multisuccessdv_fin","e_regionpol","decade1","decade2","decade3","decade4","decade5","decade6","decade7"
620,1972,"Libya","Middle East & North Africa",620,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,12.4741058349609,3.04452252388,13073.849609375,12.2835474014282,2.99573230743408,11374.2109375,0,0,0.4939952,3,NA,"Qadaffi",2,4,8,20,400,8000,2,4,8,0,0,0,3,0,0,0,1,0,0,0
620,1973,"Libya","Middle East & North Africa",620,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,12.8222608566284,3.04452252388,18518.5,12.4741058349609,3.04452252388,13073.849609375,0,0,0.4939952,4,NA,"Qadaffi",3,9,27,21,441,9261,3,9,27,0,0,0,3,0,0,0,1,0,0,0
620,1974,"Libya","Middle East & North Africa",620,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,13.3665609359741,3.25809645652771,25531.880859375,12.8222608566284,3.04452252388,18518.5,0,0,0.4939952,5,NA,"Qadaffi",4,16,64,22,484,10648,4,16,64,0,0,0,3,0,0,0,1,0,0,0
620,1975,"Libya","Middle East & North Africa",620,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,13.4907894134521,3.25809645652771,28909.119140625,13.3665609359741,3.25809645652771,25531.880859375,0,0,0.4939952,6,NA,"Qadaffi",5,25,125,23,529,12167,5,25,125,0,0,0,3,0,0,0,1,0,0,0
620,1976,"Libya","Middle East & North Africa",620,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,13.9683589935303,3.25809645652771,46605.87890625,13.4907894134521,3.25809645652771,28909.119140625,0,0,0.5946109,7,NA,"Qadaffi",6,36,216,24,576,13824,6,36,216,0,0,0,3,0,0,0,1,0,0,0
620,1977,"Libya","Middle East & North Africa",620,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,14.0136919021606,3.43398714065552,40639.3984375,13.9683589935303,3.25809645652771,46605.87890625,0,0,0.7208824,8,NA,"Qadaffi",7,49,343,25,625,15625,7,49,343,0,0,0,3,0,0,0,1,0,0,0
620,1978,"Libya","Middle East & North Africa",620,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,14.8194465637207,3.93182563781738,54580,14.0136919021606,3.43398714065552,40639.3984375,0,0,0.8016372,9,NA,"Qadaffi",8,64,512,26,676,17576,8,64,512,0,0,0,3,0,0,0,1,0,0,0
620,1979,"Libya","Middle East & North Africa",620,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,14.9141235351562,3.95124363899231,58823.53125,14.8194465637207,3.93182563781738,54580,0,0,0.8016372,10,NA,"Qadaffi",9,81,729,27,729,19683,9,81,729,0,0,0,3,0,0,0,1,0,0,0
620,1980,"Libya","Middle East & North Africa",620,1,0,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,14.827112197876,3.98898410797119,51886.79296875,14.9141235351562,3.95124363899231,58823.53125,0,0,1,11,NA,"Qadaffi",10,100,1000,28,784,21952,10,100,1000,0,2,0,3,0,0,0,0,1,0,0
620,1981,"Libya","Middle East & North Africa",620,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,13.2307605743408,4.02535152435303,10131.708984375,14.827112197876,3.98898410797119,51886.79296875,0,0,1,12,NA,"Qadaffi",0,0,0,29,841,24389,0,0,0,0,0,0,3,0,0,0,0,1,0,0
620,1982,"Libya","Middle East & North Africa",620,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,15.0124588012695,4.02535152435303,60181.81640625,13.2307605743408,4.02535152435303,10131.708984375,0,0,1,13,NA,"Qadaffi",1,1,1,30,900,27000,1,1,1,0,0,0,3,0,0,0,0,1,0,0
620,1983,"Libya","Middle East & North Africa",620,1,0.6931471824646,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,15.2560567855835,4.23410654067993,62102.94140625,15.0124588012695,4.02535152435303,60181.81640625,0,0,1,14,NA,"Qadaffi",2,4,8,31,961,29791,2,4,8,0,0,0,3,0,0,0,0,1,0,0
620,1984,"Libya","Middle East & North Africa",620,1,0.6931471824646,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,15.4689655303955,4.51085948944092,58055.5546875,15.2560567855835,4.23410654067993,62102.94140625,0,0,1,15,NA,"Qadaffi",3,9,27,32,1024,32768,3,9,27,0,0,0,3,0,0,0,0,1,0,0
620,1985,"Libya","Middle East & North Africa",620,1,0.6931471824646,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,4.52178859710693,NA,15.4689655303955,4.51085948944092,58055.5546875,0,0,1,16,NA,"Qadaffi",4,16,64,33,1089,35937,4,16,64,0,0,0,3,0,0,0,0,1,0,0
620,1986,"Libya","Middle East & North Africa",620,1,0.6931471824646,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,14.1591005325317,4.52178859710693,15494.505859375,NA,4.52178859710693,NA,0,0,1,17,NA,"Qadaffi",5,25,125,34,1156,39304,5,25,125,0,0,0,3,0,0,0,0,1,0,0
620,1987,"Libya","Middle East & North Africa",620,1,0.6931471824646,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,14.0931434631348,4.52178859710693,14505.494140625,14.1591005325317,4.52178859710693,15494.505859375,1,0,1,18,NA,"Qadaffi",6,36,216,35,1225,42875,6,36,216,0,0,0,3,0,0,0,0,1,0,0
620,1988,"Libya","Middle East & North Africa",620,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,14.1448154449463,4.46590805053711,16162.791015625,14.0931434631348,4.52178859710693,14505.494140625,0,0,1,19,NA,"Qadaffi",7,49,343,36,1296,46656,7,49,343,0,0,0,3,0,0,0,0,1,0,0
620,1989,"Libya","Middle East & North Africa",620,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,14.2276210784912,4.46590805053711,17558.138671875,14.1448154449463,4.46590805053711,16162.791015625,0,0,1,20,NA,"Qadaffi",8,64,512,37,1369,50653,8,64,512,0,0,0,3,0,0,0,0,1,0,0
620,1990,"Libya","Middle East & North Africa",620,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,14.4143476486206,4.46590805053711,21162.791015625,14.2276210784912,4.46590805053711,17558.138671875,0,0,1,21,NA,"Qadaffi",9,81,729,38,1444,54872,9,81,729,0,0,0,3,0,0,0,0,0,1,0
620,1991,"Libya","Middle East & North Africa",620,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,14.808762550354,4.46590805053711,31395.349609375,14.4143476486206,4.46590805053711,21162.791015625,0,0,1,22,NA,"Qadaffi",10,100,1000,39,1521,59319,10,100,1000,0,0,0,3,0,0,0,0,0,1,0
620,1992,"Libya","Middle East & North Africa",620,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,14.6484203338623,4.45434713363647,27058.82421875,14.808762550354,4.46590805053711,31395.349609375,0,0,1,23,NA,"Qadaffi",11,121,1331,40,1600,64000,11,121,1331,0,0,0,3,0,0,0,0,0,1,0
620,1993,"Libya","Middle East & North Africa",620,1,1.0986123085022,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,4.45434713363647,NA,14.6484203338623,4.45434713363647,27058.82421875,0,0,1,24,NA,"Qadaffi",12,144,1728,41,1681,68921,12,144,1728,0,2,0,3,0,0,0,0,0,1,0
620,1994,"Libya","Middle East & North Africa",620,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,14.161226272583,4.39444923400879,17662.5,NA,4.45434713363647,NA,0,0,1,25,NA,"Qadaffi",0,0,0,42,1764,74088,0,0,0,0,0,0,3,0,0,0,0,0,1,0
620,1995,"Libya","Middle East & North Africa",620,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,14.1526975631714,4.34380531311035,18434.2109375,14.161226272583,4.39444923400879,17662.5,0,0,1,26,NA,"Qadaffi",1,1,1,43,1849,79507,1,1,1,0,0,0,3,0,0,0,0,0,1,0
620,1996,"Libya","Middle East & North Africa",620,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,14.0984325408936,4.34380531311035,17460.525390625,14.1526975631714,4.34380531311035,18434.2109375,0,0,1,27,NA,"Qadaffi",2,4,8,44,1936,85184,2,4,8,0,0,0,3,0,0,0,0,0,1,0
620,1997,"Libya","Middle East & North Africa",620,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,14.0386552810669,4.26268005371094,17857.142578125,14.0984325408936,4.34380531311035,17460.525390625,0,0,1,28,NA,"Qadaffi",3,9,27,45,2025,91125,3,9,27,0,0,0,3,0,0,0,0,0,1,0
620,1998,"Libya","Middle East & North Africa",620,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,14.2136163711548,4.26268005371094,21271.427734375,14.0386552810669,4.26268005371094,17857.142578125,0,0,1,29,NA,"Qadaffi",4,16,64,46,2116,97336,4,16,64,0,0,0,3,0,0,0,0,0,1,0
620,1999,"Libya","Middle East & North Africa",620,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,14.0863018035889,4.45434713363647,15423.529296875,14.2136163711548,4.26268005371094,21271.427734375,0,0,1,30,NA,"Qadaffi",5,25,125,47,2209,103823,5,25,125,0,0,0,3,0,0,0,0,0,1,0
620,2000,"Libya","Middle East & North Africa",620,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,13.9776306152344,4.34380531311035,15473.6845703125,14.0863018035889,4.45434713363647,15423.529296875,0,0,1,31,NA,"Qadaffi",6,36,216,48,2304,110592,6,36,216,0,0,0,3,0,0,0,0,0,0,1
620,2001,"Libya","Middle East & North Africa",620,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,13.2103757858276,4.34380531311035,7184.21044921875,13.9776306152344,4.34380531311035,15473.6845703125,0,0,1,32,NA,"Qadaffi",7,49,343,49,2401,117649,7,49,343,0,0,0,3,0,0,0,0,0,0,1
620,2002,"Libya","Middle East & North Africa",620,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,13.0710725784302,4.34380531311035,6250,13.2103757858276,4.34380531311035,7184.21044921875,0,0,1,33,NA,"Qadaffi",8,64,512,50,2500,125000,8,64,512,0,0,0,3,0,0,0,0,0,0,1
620,2003,"Libya","Middle East & North Africa",620,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,13.1881532669067,4.34380531311035,7026.31591796875,13.0710725784302,4.34380531311035,6250,0,0,1,34,NA,"Qadaffi",9,81,729,51,2601,132651,9,81,729,0,0,0,3,0,0,0,0,0,0,1
620,2004,"Libya","Middle East & North Africa",620,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,13.2445831298828,4.34380531311035,7434.21044921875,13.1881532669067,4.34380531311035,7026.31591796875,0,0,1,35,NA,"Qadaffi",10,100,1000,52,2704,140608,10,100,1000,0,0,0,3,0,0,0,0,0,0,1
620,2005,"Libya","Middle East & North Africa",620,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,13.488395690918,4.34380531311035,9486.841796875,13.2445831298828,4.34380531311035,7434.21044921875,0,0,1,36,NA,"Qadaffi",11,121,1331,53,2809,148877,11,121,1331,0,0,0,3,0,0,0,0,0,0,1
620,2006,"Libya","Middle East & North Africa",620,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,13.2929515838623,4.34380531311035,7802.63134765625,13.488395690918,4.34380531311035,9486.841796875,0,0,1,37,NA,"Qadaffi",12,144,1728,54,2916,157464,12,144,1728,0,0,0,3,0,0,0,0,0,0,1
620,2007,"Libya","Middle East & North Africa",620,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,13.3939180374146,4.34380531311035,8631.5791015625,13.2929515838623,4.34380531311035,7802.63134765625,0,0,1,38,NA,"Qadaffi",13,169,2197,55,3025,166375,13,169,2197,NA,0,0,3,0,0,0,0,0,0,1
620,2008,"Libya","Middle East & North Africa",620,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,13.8980131149292,4.34380531311035,14289.4736328125,13.3939180374146,4.34380531311035,8631.5791015625,0,0,1,39,NA,"Qadaffi",14,196,2744,56,3136,175616,14,196,2744,NA,0,0,3,0,0,0,0,0,0,1
620,2009,"Libya","Middle East & North Africa",620,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,14.3508338928223,4.34380531311035,22473.68359375,13.8980131149292,4.34380531311035,14289.4736328125,0,0,1,40,NA,"Qadaffi",15,225,3375,57,3249,185193,15,225,3375,NA,0,0,3,0,0,0,0,0,0,1
620,2010,"Libya","Middle East & North Africa",620,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,14.7476749420166,4.34380531311035,33421.05078125,14.3508338928223,4.34380531311035,22473.68359375,0,0,1,41,NA,"Qadaffi",16,256,4096,58,3364,195112,16,256,4096,NA,0,0,3,0,0,0,0,0,0,1
625,1959,"Sudan","Sub-Saharan Africa",625,1,NA,NA,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,9.66757488250732,2.39789533615112,1579.59997558594,NA,NA,NA,0,0,0,1,1959,"Abboud",0,0,0,0,0,0,0,0,0,NA,2,0,4,0,1,0,0,0,0,0
625,1960,"Sudan","Sub-Saharan Africa",625,1,1.0986123085022,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,9.77109813690186,2.39789533615112,1751.90002441406,9.66757488250732,2.39789533615112,1579.59997558594,0,0,0,2,NA,"Abboud",0,0,0,1,1,1,0,0,0,NA,0,0,4,0,0,1,0,0,0,0
625,1961,"Sudan","Sub-Saharan Africa",625,1,1.0986123085022,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,9.86490249633789,2.94443893432617,1069,9.77109813690186,2.39789533615112,1751.90002441406,0,0,0,3,NA,"Abboud",1,1,1,2,4,8,1,1,1,NA,0,0,4,0,0,1,0,0,0,0
625,1962,"Sudan","Sub-Saharan Africa",625,1,1.0986123085022,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,9.89429569244385,2.94443893432617,1100.88891601562,9.86490249633789,2.94443893432617,1069,0,0,0,4,NA,"Abboud",2,4,8,3,9,27,2,4,8,NA,0,0,4,0,0,1,0,0,0,0
625,1963,"Sudan","Sub-Saharan Africa",625,1,1.0986123085022,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,10.0296354293823,2.89037179946899,1334.58825683594,9.89429569244385,2.94443893432617,1100.88891601562,0,1,0,5,NA,"Abboud",3,9,27,4,16,64,3,9,27,NA,0,0,4,0,0,1,0,0,0,0
625,1964,"Sudan","Sub-Saharan Africa",625,1,1.0986123085022,NA,0,0,0,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,10.0790357589722,2.94443893432617,1324.27783203125,10.0296354293823,2.89037179946899,1334.58825683594,0,1,0,6,NA,"Abboud",4,16,64,5,25,125,4,16,64,NA,2,2,4,0,0,1,0,0,0,0
625,1970,"Sudan","Sub-Saharan Africa",625,1,1.3862943649292,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,11.4562177658081,3.25809645652771,3779.43994140625,10.0790357589722,2.94443893432617,1324.27783203125,0,1,0,1,1970,"Numeiri",0,0,0,11,121,1331,0,0,0,NA,0,0,4,0,0,0,1,0,0,0
625,1971,"Sudan","Sub-Saharan Africa",625,1,1.0986123085022,0,0,0,0,1,0,1,0,0,0,19321.919921875,20190.859375,13.879855,9.86899547766741,9.91298527478936,NA,2.63043850833821,0,0,0,0,11.6003227233887,3.58351898193359,3118.05712890625,11.4562177658081,3.25809645652771,3779.43994140625,0,1,0,2,NA,"Numeiri",1,1,1,12,144,1728,1,1,1,0,2,0,4,0,0,0,1,0,0,0
625,1972,"Sudan","Sub-Saharan Africa",625,1,1.0986123085022,1,0,0,0,0,0,0,0,0,0,20451.20703125,21216.55859375,14.302335,9.92579718326214,9.96253722152992,0.0584459056833424,2.66042281064932,0,0,0,0,11.6003313064575,3.58351898193359,3118.08569335938,11.6003227233887,3.58351898193359,3118.05712890625,0,1,0.6167533,3,NA,"Numeiri",0,0,0,13,169,2197,0,0,0,0,0,0,4,0,0,0,1,0,0,0
625,1973,"Sudan","Sub-Saharan Africa",625,1,1.0986123085022,1,0,0,0,0,0,0,0,0,0,18512.662109375,19805.017578125,14.741742,9.82621021528991,9.89369059761558,-0.0947887779392605,2.69068306159645,0,0,0,0,11.61598777771,3.58351898193359,3167.28564453125,11.6003313064575,3.58351898193359,3118.08569335938,0,0,0.6167533,4,NA,"Numeiri",1,1,1,14,196,2744,1,1,1,0,0,0,4,0,0,0,1,0,0,0
625,1974,"Sudan","Sub-Saharan Africa",625,1,1.3862943649292,1,0,0,0,0,0,0,0,0,0,17234.875,19315.849609375,15.201024,9.75469022624117,9.86868126115731,-0.0690223319491104,2.72136279400413,0,0,0,0,11.6314191818237,3.58351898193359,3216.54296875,11.61598777771,3.58351898193359,3167.28564453125,0,0,0.6167533,5,NA,"Numeiri",2,4,8,15,225,3375,2,4,8,0,0,0,4,0,0,0,1,0,0,0
625,1975,"Sudan","Sub-Saharan Africa",625,1,1.3862943649292,1,0,0,0,1,0,1,0,0,0,20371.490234375,22299.693359375,15.683945,9.92189166483529,10.012328206653,0.181992340204092,2.75263757766546,1,1,0,0,11.6566019058228,3.93182563781738,2309,11.6314191818237,3.58351898193359,3216.54296875,0,0,0.6167533,6,NA,"Numeiri",3,9,27,16,256,4096,3,9,27,0,2,0,4,0,0,0,1,0,0,0
625,1976,"Sudan","Sub-Saharan Africa",625,1,1.3862943649292,0,0,0,0,0,0,0,0,0,0,24601.26953125,25943.08984375,16.19314,10.1105533275502,10.1636605658019,0.207632296322516,2.78458769576507,1,1,0,0,11.9139804840088,3.93182563781738,2986.78002929688,11.6566019058228,3.93182563781738,2309,0,1,0.887376,7,NA,"Numeiri",0,0,0,17,289,4913,0,0,0,0,0,0,4,0,0,0,1,0,0,0
625,1977,"Sudan","Sub-Saharan Africa",625,1,1.3862943649292,0,0,0,0,1,0,1,0,0,0,29126.287109375,30746.279296875,16.728091,10.2793963824881,10.3335242674381,0.183934311697901,2.81708940209241,1,1,0,0,12.1953907012939,3.93182563781738,3957.47998046875,11.9139804840088,3.93182563781738,2986.78002929688,0,0,0.887376,8,NA,"Numeiri",1,1,1,18,324,5832,1,1,1,0,2,0,4,0,0,0,1,0,0,0
625,1978,"Sudan","Sub-Saharan Africa",625,1,1.3862943649292,0,0,0,0,0,0,0,0,0,0,32951.25390625,34308.171875,17.287577,10.4027845940245,10.4431388518622,0.131323528553828,2.84998815106628,1,1,0,0,12.2395801544189,4.27666616439819,2912.87329101562,12.1953907012939,3.93182563781738,3957.47998046875,0,0,0.887376,9,NA,"Numeiri",0,0,0,19,361,6859,0,0,0,0,0,0,4,0,0,0,1,0,0,0
625,1979,"Sudan","Sub-Saharan Africa",625,1,1.3862943649292,1,0,0,0,0,0,0,0,0,0,30730.568359375,32958.08984375,17.872353,10.3330131502146,10.4029920285743,-0.0673930513598389,2.88325499369848,1,1,0,0,12.7055349349976,4.18965482711792,5070.24609375,12.2395801544189,4.27666616439819,2912.87329101562,0,0,0.887376,10,NA,"Numeiri",1,1,1,20,400,8000,1,1,1,0,0,0,4,0,0,0,1,0,0,0
625,1980,"Sudan","Sub-Saharan Africa",625,1,1.3862943649292,1,0,0,0,0,0,0,0,0,0,27860.51953125,31173.71875,18.48318,10.2349658950871,10.3473306710669,-0.0933939390434161,2.91686112933191,1,1,0,0,12.290454864502,4.18965482711792,3347.8154296875,12.7055349349976,4.18965482711792,5070.24609375,0,0,0.887376,11,NA,"Numeiri",2,4,8,21,441,9261,2,4,8,0.6931471824646,0,0,4,0,0,0,0,1,0,0
625,1981,"Sudan","Sub-Saharan Africa",625,1,1.3862943649292,1,0,0,0,0,0,0,0,0,0,29000.0625,31959.76953125,19.119423,10.2750532641387,10.3722331886918,0.0409017128152195,2.95070472934363,1,1,0,0,12.6475801467896,4.47733688354492,3574.81616210938,12.290454864502,4.18965482711792,3347.8154296875,0,0,0.887376,12,NA,"Numeiri",3,9,27,22,484,10648,3,9,27,0,0,0,4,0,0,0,0,1,0,0
625,1982,"Sudan","Sub-Saharan Africa",625,1,1.3862943649292,1,0,0,0,0,0,0,0,0,0,31980.779296875,34073.14453125,19.785179,10.3728903543485,10.4362648025876,0.102783116307939,2.98493312205449,1,1,0,0,12.6546068191528,4.46590805053711,3641.8837890625,12.6475801467896,4.47733688354492,3574.81616210938,0,0,0.887376,13,NA,"Numeiri",4,16,64,23,529,12167,4,16,64,0,0,0,4,0,0,0,0,1,0,0
625,1983,"Sudan","Sub-Saharan Africa",625,1,1.3862943649292,1,0,0,0,1,0,1,0,0,0,36455.609375,37561.07421875,20.47756,10.5038506179148,10.5337235329864,0.139922483957802,3.0193296524485,1,1,0,0,12.4166450500488,4.46590805053711,2870.65112304688,12.6546068191528,4.46590805053711,3641.8837890625,0,1,0.887376,14,NA,"Numeiri",5,25,125,24,576,13824,5,25,125,1.7917594909668,2,0,4,0,0,0,0,1,0,0
625,1984,"Sudan","Sub-Saharan Africa",625,1,1.3862943649292,1,0,0,0,0,0,0,0,0,0,33329.25,34736.046875,21.180743,10.4141906687984,10.4555332415817,-0.0857579787746999,3.05309241982236,1,1,0,0,12.2659206390381,4.18965482711792,3266.67700195312,12.4166450500488,4.46590805053711,2870.65112304688,0,1,0.887376,15,NA,"Numeiri",0,0,0,25,625,15625,0,0,0,0,0,0,4,0,0,0,0,1,0,0
625,1985,"Sudan","Sub-Saharan Africa",625,1,1.3862943649292,1,0,0,0,1,0,1,1,0,1,33640.6328125,35016.16796875,21.873563,10.4234899252209,10.4635651757735,0.00934262884703376,3.08527873865733,1,1,0,0,12.7656917572021,4.18965482711792,5384.615234375,12.2659206390381,4.18965482711792,3266.67700195312,0,1,0.887376,16,NA,"Numeiri",1,1,1,26,676,17576,1,1,1,0,2,2,4,0,0,0,0,1,0,0
625,1986,"Sudan","Sub-Saharan Africa",625,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,34353.46875,35030.546875,22.542526,10.4444582750849,10.4639757276883,0.0211897303321574,3.11540356976821,0,0,0,0,12.8769769668579,4.09434461593628,6630.50830078125,12.7656917572021,4.18965482711792,5384.615234375,0,1,0,1,1986,"Dhahab",0,0,0,27,729,19683,0,0,0,1.94591009616852,0,0,4,0,0,0,0,1,0,0
625,1990,"Sudan","Sub-Saharan Africa",625,0,1.60943794250488,0,0,0,0,1,0,1,0,0,0,39229.39453125,39689.578125,25.055938,10.5771816052647,10.5888439164689,-0.0271483700874273,3.22111084534811,0,0,0,0,12.676079750061,4.18965482711792,4923.0771484375,12.8769769668579,4.09434461593628,6630.50830078125,0,1,0.4544731,1,1990,"al-Turabi",4,16,64,31,961,29791,4,16,64,0,2,0,4,0,0,0,0,0,1,0
625,1991,"Sudan","Sub-Saharan Africa",625,0,1.60943794250488,0,0,0,0,0,0,0,0,0,0,40930.0859375,41458.26953125,25.770994,10.6196206691055,10.6324426468469,0.0433524765439659,3.24924959590332,0,0,0,1,12.8816003799438,4.18965482711792,6046.35400390625,12.676079750061,4.18965482711792,4923.0771484375,0,1,0.541819,2,NA,"al-Turabi",0,0,0,32,1024,32768,0,0,0,0,0,0,4,0,0,0,0,0,1,0
625,1992,"Sudan","Sub-Saharan Africa",625,0,1.60943794250488,0,0,0,0,0,0,0,0,0,0,43085.5546875,44479.6796875,26.560115,10.6709430618512,10.7027877276283,0.0526622092436206,3.27941065441814,0,0,0,1,13.8254623413086,4.4188404083252,12317.0732421875,12.8816003799438,4.18965482711792,6046.35400390625,0,1,0.541819,3,NA,"al-Turabi",1,1,1,33,1089,35937,1,1,1,0,0,0,4,0,0,0,0,0,1,0
625,1993,"Sudan","Sub-Saharan Africa",625,0,1.60943794250488,0,0,0,0,0,0,0,0,0,0,42209.1171875,44007.81640625,27.413935,10.6503915237864,10.6921225427199,-0.0203417945145841,3.31105146075509,1,0,1,1,12.4490222930908,4.4188404083252,3109.75610351562,13.8254623413086,4.4188404083252,12317.0732421875,0,1,0.541819,4,NA,"al-Turabi",2,4,8,34,1156,39304,2,4,8,0,0,0,4,0,0,0,0,0,1,0
625,1994,"Sudan","Sub-Saharan Africa",625,0,1.60943794250488,0,0,0,0,0,0,0,0,0,0,42345.91015625,43389.015625,28.313599,10.6536271229552,10.6779615918561,0.00324083936990065,3.34334221926694,1,0,1,1,12.8373470306396,4.4188404083252,4585.36572265625,12.4490222930908,4.4188404083252,3109.75610351562,0,1,0.541819,5,NA,"al-Turabi",3,9,27,35,1225,42875,3,9,27,0,0,0,4,0,0,0,0,0,1,0
625,1995,"Sudan","Sub-Saharan Africa",625,0,1.60943794250488,0,0,0,0,0,0,0,0,0,0,44690.25390625,45670.1171875,29.230635,10.7075107234117,10.7291994721381,0.0553617513792885,3.37521730314309,1,0,1,1,12.8713369369507,4.49980974197388,4370.78662109375,12.8373470306396,4.4188404083252,4585.36572265625,0,1,0.541819,6,NA,"al-Turabi",4,16,64,36,1296,46656,4,16,64,0,0,0,4,0,0,0,0,0,1,0
